name,comment,star
HỨA DẬU,"Sau 2 ngày sử dụng mình có đánh giá cụ thể như sau: máy đẹp cầm rất vừa tay, chụp ảnh ổn, pin 4000 mà xuống khá nhanh, cảm biến vân tay đúng là cùi bắp thật. Màn hình do k có cảm biến nên độ sáng k lên đủ phải chỉnh tay. Cảm ứng k đc mượt cho lắm, nhiều khi vuốt hụt hoặc bấm bàn phím k ăn. Wifi vs 4g thấy nhiều b nói bắt yếu mà mình thấy bình thường. Nói chung là chấp nhận đc. Chỉ xứng đáng đc 3sao thôi",3
Nguyen Quy The,"Màn hình bị lỗi giật màn hình hoài ta, như đèn sắp đứt bóng ak. Còn 4G thì mỗi lần mở phải vào cài đặt chỉnh chế độ mạng mới bắt dc. Bất tiện quá",3
Ngyen Trong Thuc,Các dòng sam sung bắt sóng kém màn hình mà vỡ thì coi như vứt thay thì đắt mạng 4g chạy ì ạch vào các khu vực sâu hơn máy các dòng khác gọi vô tư còn sam sung thì hết gọi,1
Cuong,Chơi pubg giật lag. Xem video trên fb cũng giật lag.cảm biến vân tay lúc được lúc không. Được mỗi cái pin khỏe,3
HoÀNg Doanh,Kết nối 3g 4g quá yếu cảm giác như bị lỗi dữ liệu di động ngoài xem youtube 360 và fb zalo thì ko làm được gì,1
Minh,Pin 4000 mà dung quá nhanh hết. Vân tay dùng thực sự khó chịu. Giữ tay hơn 20s mà mở k được. Thất vọng,1
QuỐC,Cảm biến vân tay tệ quá chắc phải dùng cảm biến đến 3 đến 4 lần mới có thể cảm biến được.,1
ThÁI HỌC,E ms mua cách đây 3 ngày. Wifi full 5 cọc xem fim k dk. 4g thì k chơi dk liên quân. Loa ngoài thì hư. Lỡ mua rồi lm s đây,1
TÀI,"Máy tốt , pin trâu ,vân tay nhạy , chơi game 4g hơi yếu , còn lại tuyệt vời ,ko biết sao nhiều gặp máy lỗi thế",5
NguyỄN HỮU ĐạT,"minh thì thấy loa ngoài k hay thật..nhưng bù lại khi nghe bằng tai nghe, co chưc năng nâng cao chât lượng âm thanh ,trải nghiệm cực phê, minh thi hay xài tai nghe nên rât thich..vân tay trog màn hình các bạn hãy ráng sử dụng 1 thơi gian đi , khi AI học được rỏ vân tay bạn thi sẽ rât nhanh đấy..minh chạm nhẹ vào la mở..thề luôn",5
DIỆP T K,Cảm biến vân tay chậm. Mặt sau bằng nhựa không có điểm nhấn khô khan. Giá mắc. Còn lại điều ổn,3
Nguyen Minh Sang,"Máy đẹp,dùng thì ok chỉ có vấn tay là có vấn đề mở hoài không được mở khóa bằng khuôn mặt thì ok, nhanh cho dù tối vẫn mở tốt.pin thì nhanh tụt quá",4
HoÀNg ThẮNg,"Máy mua nội bộ 5 củ 6, thiết kế đẹp hoàn thiện hơn dòng A 2k18, màn hình nét, cam đẹp pin trâu sạc nhanh vãi đ, đi làm chơi game lướt fb tẹt tối về còn 45%, mạng, wiffi ổn mỗi tội vân tay cùi bắp, tầm giá này như vậy là ngon rồi, samsung đã có thay đỗi tốt hơn năm ngoái. Ko biết đt các bạn lỗi hay ntn chứ tôi dùng vẫn ok.",4
Thong,Minh se chi cac ban cach khac phuc quet van tay nhanh. Cac ban quet them ngon do 1 lan nua. Va dat kieu ngang kieu doc tuy cac ban. Nhu vay vac ban se mo nhanh hon,2
HOÀNG,"nói chung ổn so với tầm giá. điểm trừ duy nhất là cảm biến vân tay chậm, k ổn nếu cứ để cảm biến truyền thống thì lại ngon hơn. sạc pin máy hơi nóng",4
TÚ,"Cảm biến vân tay quá chậm , nhận diện kém , từ lúc mua về chỉ sử dụng vuốt để mở khóa màn hình , vuốt lên để mở khóa thì nhòe hình ở màn hình khóa , quá thất vọng",3
Sang,Sau 1 tuần trải nghiệm có nhận xét như sau: Máy mượt pin trâu pin tuột ít không ko như mọi người nói chơi game khá ngon nói chung rất tốt trong tầm giá,5
T-Rung,Có một cách để vân tay trên màn hình của con A50 này hoạt định ổn định hơn rất nhiều là khi quét vân tay các bác đặt dịch ngón tay xuống gần phần khớp ngón tay một chút (tương đương với phần cuối của móng tay - hay là tâm vòng tròn đồng tâm vân tay ) chứ ko nên quét vân tay của phần đầu ngón tay. Mình đã thử và thấy ngon.,5
Bao,"Rất kém !mua M20 bị lỗi cảm ứng lác giật màn hình.đc đổi 1/1 cáp thêm tiền mua và đặt cọc A50 500k đến khi hàng về thì bị thu lại sạc dư phòng đổ lỗi tai đổi máy nên ko đc ,đến khi dùng máy lại vân tay nhận diện thưa cả rùa bò 5,7 lần mới đc có khi chả đc.Đề nghị samsung thu lại máy sửa lỗi lại cho người mua.nếu ko nên tẩy chay samsung đi",1
Ky,"Mới nhận máy được 1 tuần, cảm giác như bị tuột huyết áp vì máy quá tệ so với quảng cáo: cảm biến vân tay và nhận diện bằng mặt không ổn tí nào (bấm mòn hết vân tay mà chưa ăn), pin 4000 mà chỉ sử dụng được 1 ngày (không chơi game, không facebook). Mọi người đừng nên trải nghiệm nhé.",1
Hau,"Đôi lúc có vẻ máy phản hồi cảm ứng hơi bị đơ, Hay cảm ứng kém thì không rõ nhưng thao tác hơi bị ức chế. Về cảm biến vân tay thì cực ức chế, cực kỳ kém nhạy. Tối đa ba vân tay chỉ ép cho một ngón thì cũng chỉ cải thiện đc 50%, vẫn 4 - 5 lần mới mở đc máy. Một số app thông dụng chạy tí thì có phát sinh lỗi. Thiết kế và cảm nhận thì ko như kỳ vọng. Đc cái sạc nhanh, game vừa vẫn ổn.",2
Phan TẤN TÀI,"máy ngon , anh em nên mua , Chip khá , Ram nhiều chơi game khá tốt , camera ngon",5
NguyỄN VĂN MẠNh,"Mình thấy A50 dùng ổn. Mình không game. Cần pin, cam ổn cho công việc, màn hình lớn giải trí, dùng tai nghe hay. Loa ngoài thì rất bình thường.",4
Long,"Hơi thất vọng! Mình mua bản 128G, đã trải nghiệm đc 3 ngày. -Thứ nhất, trước khi lấy máy mình có đi trải nghiệm máy ở siêu thị gần nhà. lúc trải nghiệm máy trưng bày ở siêu thị cảm thấy cảm biến vân tay trên màn hình cũng khá nhạy (tuy k nhạy như vân tay ở sau máy của những đt khác, cái này vân tay quang học nên mình cũng chấp nhận). nhưng máy mình nhận chính thức thì phải nói là cảm biến rất tệ, nhấn đi nhấn lại 3- 4 lần vẫn k nhận đc mặc dù đã nhấn đè rất lâu và mạnh. -thứ 2, máy rất nóng khi xem video, chụp hình. mình thì k chơi game nhưng mình nghĩ chơi game chắc nóng dữ nữa - thứ 3, cảm ứng màn hình có vấn đề, lâu lâu bị chết cảm ứng ở góc phải bên dưới máy, bấm k ăn (mình phải reset lại máy mới hết). -thứ 4, pin tuột kha khá nhanh, mặc dù có sạc nhanh bù lại nhưng với mức pin 4000 thì theo mình trải nghiệm là pin k đc tốt cho lắm so với những đt khác có viên pin 4000 mình đã xài. -thứ 5 camera mình k đánh giá cao lắm, ở mức tạm ổn. Túm lại thì mình đánh giá với mức giá 8tr thì con này chưa thật sự tốt!!",3
NguyỄN Phong ĐIỀN,Pin thì tốt. Bật 4g từ sang đi lm từ 5h đên 20h tối mới hết pin. Sạc thì nhanh. Nhận diện khuôn mất thì ok. Nhưng vẫn tay còn yếu qua. Mấy thì bị nóng. Nói chung tâm già này mà đt dc như z thì ok làm rồi.,4
TriẾT,Mới lấy máy bản 6g chiều 29...nói chung máy ok..vân tay ok miễn là đặt đúng vị trí...chơi game mượt ..chụp hình đẹp...pin chưa biết thế nào vì khi mua có sẵn 52% pin rồi..màu đen đẹp đổi màu rất thích......trước khi mua thấy nhiều bạn chê nên cũng sợ...cảm thấy ban đầu ok...nhân viên tgdd ở trung tâm đồng đăng rất nhiệt tình đáng iu... Các bạn thích thì nên mua thôi 1 đổi 1 sợ gì ..mất gì đâu,5
Nhut,"Cảm ứng mượt, camera tốt, vân tay chưa nhạy nhưng mở khóa khuôn mặt nhanh, nhân viên TGDĐ nhiệt tình. Nên tắt Always on display để đỡ ngốn pin.",5
NguyỄN HỮU ĐạT,"cac bạn than pin yếu,thi xem lại cach cài đặt của dt lại đi nhé, cac ứng dụng k cần thiêt thì tăt và xóa hêt đi..vân tay trong màn hinh lúc đầu minh xài khá là bực, nhưng sau 1 thơi gian thi cam thây rât nhanh, minh nghĩ la AI đã xác minh chính xác ngon tay mình, mình chỉ cần chạm vào lấy ra ngay la đã chính xác, nhưng khi xóa vân tay đo tạo cai mơi thì lại chậm...chỉ chê 1 chỗ la loa cưc tệ, và sử dụng tác vụ cơ bản thì còn tình trạng chậm",5
Luutuan,Da mua dùng được 1 tuần cảm thấy không hài lòng cho lắm Sóng yếu wifi kém còn lại thì ok,1
NhỰT,"Mình mới mua bản 128gb tại TGDĐ được 1 tuần mình cảm nhận máy mượt, camera chụp ổn. Có điều vân tay không được nhạy nhưng mở khóa khuôn mặt siêu nhanh. Mấy bạn chê pin yếu là hãy tắt tính năng Always on display đi là được. Nhân viên TGGĐ rất nhiệt tình. Sẽ còn ủng hộ TGGĐ trong tương lai.",5
Na,Vân tay nào cũng mở đc ... mở khóa vân tay thì chậm gọi lên để kỹ thuật mà cũng zay,1
HuyỀN,"Mình thấy máy rất ổn màn hình đẹp hơn mấy máy hãng khác rất nhiều nhất là ra sáng. Pin khỏe, chơi game rất ngon, kể cả mình chơi PUBG cũng khá tốt, ngon hơn con F9 của bạn mình nhiều",5
PhẠM HỮU Minh,"Lỗi nhiều, nhiều chức năng hoạt động không ổn định, thu wifi kém, pin tụt quá nhanh, nói chung không hài lòng lắm trong mức giá",2
T,"Bạn nào bị sóng wifi và 4G kém xem thì like phát. Cùng 1 sim,1 mạng wifi mà máy khác chơi phà phà! Nản",3
Minh,Tất cả mọi thứ đều OK. Thấy đã hơn Oppo find x mình đang xài. Mới mua được 4 ngày,5
Hoang Ka,"Sản phẩm khá tốt, nghe gọi được, chụp hình, nghe nhạc được. Lướt lên lướt xuống lướt ngang lướt dọc đều được.",5
HÀ Giang,"Mình lấy hàng ngày 24.03 Trước khi viết đánh giá mình nói 1 câu chân thành ""Hàng điện tử đôi khi nó là hên xui"" 1. Pin : Khá trâu. Chơi 4 ván hạng liên quân mất có 18% Các bạn nền sài tiết kiệm pin mức khá càng tốt 2. Màn hình : Sáng tốt dù mình bật lọc ánh sáng xanh Các bạn nên sài chế độ này tốt cho mắt 3. Độ mượt Khỏi phải bàn. Rất tốt... múa Nark thôi rồi 4. Mình bật nghe nhạc liên tục 2h ko thấy nóng 1 chút nào. Ai kêu nóng máy chắc hên xui 5. Vân tay : Chậm thật 6. Máy ảnh : Good ae nên mua cho ai thích chụp choẹt 7. Loa : To 8. Nhân viên bán hàng : Đẹp... có vợ rồi nên hơi ngậm ngùi Mình là Fan hay đổi dthoai nhưng vs dòng tầm trung thôi.. mà rất ứng ý... Hiện tại đang tắt mọi quảng cáo về A70 A90 sợ sẽ mua mất huhu Giang sơn dễ đổi bản tính khó dời",5
NguyỄN VĂN MẠNh,"Thấy ai cũng chê pin yếu mình ko biết các bạn sài cái j và muốn thế nào moi vừa ý các bạn.mình co chụp lại pin của mình sử dụng 2h đồng hồ trong đó chơi game gần 40p pin xuống 10%, để nguyên đêm xuống 2% mình cảm thấy ok rùi trước kia mình sài máy pin 8700 cũng chỉ sài 1 ngày, với tầm giá 6tr thi mức pin này là hợp lý, còn các tính năng khác của máy thì tùy nhu cầu của mỗi người nên mình ko đánh giá",4
NguyỄN NgỌC Minh,Mọi thứ đều tốt ngoại trừ pin. Tuột nhanh như tuột quần vậy -_- nhưng vẻ bề ngoài cực kì đẹp mắt. Nhất là màu đen,3
TrẦN HoÀNg,"ĐÁNH GIÁ SAU 1 TUẦN SỬ DỤNG: 1.chụp hình đẹp: so sánh với iphone X 2.Pin trâu: sài bình thường 1 ngày không hết, sạc nhanh quá ok. mình sử dụng 4g đánh liên quân..sài các kiểu tầm 9h vẫn còn pin, có hình kièm theo cho các bạn xem.) 3. cảm ứng vân tay ko bằng truyền thống; nhưng cũng tạm ko tệ như các bạn chê 4.màn hình rất đẹp nhé. kèm theo nhiều tiện ích của sam sung. 5.âm thanh to rõ xem phim phê lòi... 6.cấu hình máy cũng ok , tương đối nhanh: đa nhiệm rất tốt ( trên youtube có nhiều clip sosanh với OPPO F11 ) KẾT LUẬN: máy tốt, xét về tổng thể ( nhiều chức năng..) đáng mua trong tầm giá, còn bạn nào chỉ chơi game thì chọn OPPO hoặc mixaomi.",5
Nguyen Thanh Dieu,"Vân tay quá tệ đặt 5-6 lần mà k nhận dạng được ,camera sau xấu thu oppo f1 nữa , màn hình tự dưng tối đến sài 3 ngày mà bị 2 lần rồi ,để theo dỏi xem sao , cảm ứng thấy đơ đơ",1
NguyỄN TrẮC KhẢI,Mình thấy cảm ứng vân tay cũng khá ok . Do mới dùng mình chưa quen nhưng bây giờ thì khá ổn do đây là dạng quét 2D.,4
LỰC,"Sản phẩm qua tệ, mở ứng dụng còn load. Cảm biến vân tay thì cùi. Pin thì ảo",1
NguyỄN ThỊ Kim Oanh,"Cảm ứng vân tay trong lúc nhận lúc k nhận,phải xài nhận diện khuôn mặt,máy đẹp,pin xài 1 ngày sạc 1 lần,mới mua dc 4 ngày,k biết sau này thế nào",3
CẦN,Pin 4000 mà thời gian sử dụng thưa j7 pro mấy sử dụng thì mượt .ok tầm giá này thì mua cùng dx,3
Chu VĂN BỘ,"Cảm ứng vân tay quá tệ , bắt mạng kém hơn so với các dòng như J7 pro hoặc prime .nói chung hơi tiếc 7tr khi bỏ ra mua máy này",2
Duy,"máy pin trâu khi chỉnh chế độ màn đen, vân tay minh sài miếng dán có sẳn nên rất nhay , chơi liên quân 3 tiếng cũng không nóng máy, 100% pin ban đầu nghe nhạc 30p bằng loa ngoài vẫn không tuột, tác vụ siêu mượt tóm lại quá tốt trong tầm giá",5
Duy,"Mình đọc đánh giá thấy mấy bạn chê kinh khủng. Mà sao mình dùng nó bth vờ lờ. Mình mua bảng 128G xài 2 ngày mới hết pin, nhiều lúc muốn làm cho nó hết để sạc mà kh đc. Các bạn để qua đêm mất 20% là do đây là đt mới, họ sạc lần đầu sẽ kh full đc 4000mAh mà tầm đâu 2000mAh thôi, các bạn dùng từ từ, sạc ít nhất cxng 5 lần là xài cho ngậm mặt Nhược điểm: mình thấy cảm biến vân tay thì thiên về may mắn nhiều hơn, khi 1s là ra khi thì đm cả buổi chưa mở đc nữa, màng hình super Amoled thì khỏi phải bàn về hiển thị mà có cái bạn vô tình làm rớt trên 1m6( dưới 1m6 thì màng hình kh sao) thì xin chúc mừng bạn, bạn thay thì ít nhất cxng 2tr, nên mấy bạn lùn lùn xài dễ. Do androi 9 tối ưu quá nên máy mình 6G ram mà lúc nào cxng dư 1G ram hết, chỗ này hơi lỗi xí nhưng bù lại trải nghiệm rất tốt Ưu thì mấy bạn dưới kia nói hết phần mình r Giải đáp 1 số thắc mắc : 1. Nhận dạng khuông mặt: xin thưa các bạn, các bạn thử mở r đt r nhắm mắt trg vong 10s đi, xem đt có mở đc kh, do các bạn nhắm hay nheo mặt lại chưa đc 10s mà mặt bạn bth lại thì lúc đó đt còn đg quét mặt nên vẫn mở đc, nhận diện khuông mặt thì đt nào cnxg như nhau th 2.thân nhiệt của máy: thân máy bằng nhựa, khi bạn chơi game tháo ốp ra thì nó tỏa nhiệt cực nhanh nên bạn có cảm giác ấm nhẹ thôi, kh có chuyện nóng như mấy bạn kia(trừ máy bị lỗi nhá) 3. Gamelaucher: tuyệt vời, mình có thử chỉnh lại tiết kiệm pin trg gamelaucher này thì mình bắn 4 trận pubg mà mất 25%, xin nhắc lại là 25%( top 2 hết 4 trận TvT) còn bạn chỉnh tối ưu game chắc chắn sẽ tốn hơn, chiến liên quân thì khỏi bàn, bạn bất fbs cao thì luôn ở mức 60fbs chơi mượt cực kì. @tóm lại : qua 1 tuần sử dụng thì mình thấy cực kì ""đã"" mình từng xài huawei hay xiaomi thì đây là cái đt hơn hết. Tuyệt vời.",5
LÊ HÂN,Vân tay ko nhận( có nhận nhưng 3-4 lần mới đc). Pin tụt nhanh.ko xài vẫn tụt đều ( bù lại cái sạc nhanh). Camera sau chụp tốt.xóa phông đẹp. Cam trước hơi xấu.cảm ứng thì ngon. Tầm giá 7tr thì em này ko ổn lắm,3
